51|61|99|200|200|200|"Wet"|"145282488"|"89547869"
0|0|0|51|61|99|"Moist"|"145282489"|"89547870"
51|61|99|200|200|200|"Wet"|"145282489"|"89547871"
0|0|0|51|61|99|"Moist"|"145282490"|"89547872"
51|61|99|200|200|200|"Wet"|"145282490"|"89547873"
0|0|0|51|61|99|"Moist"|"145282491"|"89547874"
51|61|99|200|200|200|"Wet"|"145282491"|"89547875"
0|0|0|51|61|99|"Moist"|"145282492"|"89547876"
51|61|99|200|200|200|"Wet"|"145282492"|"89547877"
0|0|0|51|61|99|"Moist"|"145282493"|"89547878"
51|61|99|200|200|200|"Wet"|"145282493"|"89547879"
0|0|0|51|61|99|"Moist"|"145282494"|"89547880"
51|61|99|200|200|200|"Wet"|"145282494"|"89547881"
0|0|0|100|150|200|"Moist"|"145282495"|"89547882"
100|150|200|200|200|200|"Wet"|"145282495"|"89547883"
0|0|0|100|150|200|"Moist"|"145282496"|"89547884"
100|150|200|200|200|200|"Wet"|"145282496"|"89547885"
0|0|0|100|150|200|"Moist"|"145282497"|"89547886"
100|150|200|200|200|200|"Wet"|"145282497"|"89547887"
0|0|0|100|150|200|"Moist"|"145282498"|"89547888"
100|150|200|200|200|200|"Wet"|"145282498"|"89547889"
0|0|0|100|150|200|"Moist"|"145282499"|"89547890"
100|150|200|200|200|200|"Wet"|"145282499"|"89547891"
0|0|0|200|200|200|"Moist"|"145282500"|"89547892"
0|0|0|200|200|200|"Moist"|"145282501"|"89547893"
0|0|0|200|200|200|"Moist"|"145282502"|"89547894"
0|0|0|200|200|200|"Moist"|"145282503"|"89547895"
0|0|0|200|200|200|"Moist"|"145282504"|"89547896"
0|0|0|200|200|200|"Moist"|"145282505"|"89547897"
0|0|0|200|200|200|"Moist"|"145282506"|"89547898"
0|0|0|200|200|200|"Moist"|"145282507"|"89547899"
0|0|0|200|200|200|"Moist"|"145282508"|"89547900"
0|0|0|200|200|200|"Moist"|"145282509"|"89547901"
0|0|0|200|200|200|"Moist"|"145282510"|"89547902"
0|0|0|200|200|200|"Moist"|"145282511"|"89547903"
0|0|0|200|200|200|"Moist"|"145282512"|"89547904"
0|0|0|200|200|200|"Moist"|"145282513"|"89547905"
0|0|0|200|200|200|"Moist"|"145282514"|"89547906"
0|0|0|200|200|200|"Moist"|"145282515"|"89547907"
0|0|0|200|200|200|"Moist"|"145282516"|"89547908"
0|0|0|200|200|200|"Moist"|"145282517"|"89547909"
0|0|0|200|200|200|"Moist"|"145282518"|"89547910"
0|0|0|200|200|200|"Moist"|"145282519"|"89547911"
0|0|0|200|200|200|"Moist"|"145282520"|"89547912"
0|0|0|200|200|200|"Moist"|"145282521"|"89547913"
0|0|0|200|200|200|"Moist"|"145282522"|"89547914"
0|0|0|200|200|200|"Moist"|"145282523"|"89547915"
51|84|122|200|200|200|"Wet"|"145282524"|"89547916"
0|0|0|51|84|122|"Moist"|"145282524"|"89547917"
51|84|122|200|200|200|"Wet"|"145282525"|"89547918"
0|0|0|51|84|122|"Moist"|"145282525"|"89547919"
51|84|122|200|200|200|"Wet"|"145282526"|"89547920"
0|0|0|51|84|122|"Moist"|"145282526"|"89547921"
51|84|122|200|200|200|"Wet"|"145282527"|"89547922"
0|0|0|51|84|122|"Moist"|"145282527"|"89547923"
51|84|122|200|200|200|"Wet"|"145282528"|"89547924"
0|0|0|51|84|122|"Moist"|"145282528"|"89547925"
0|0|0|150|175|200|"Moist"|"145282529"|"89547926"
150|175|200|200|200|200|"Wet"|"145282529"|"89547927"
0|0|0|150|175|200|"Moist"|"145282530"|"89547928"
150|175|200|200|200|200|"Wet"|"145282530"|"89547929"
0|0|0|150|175|200|"Moist"|"145282531"|"89547930"
150|175|200|200|200|200|"Wet"|"145282531"|"89547931"
0|0|0|150|175|200|"Moist"|"145282532"|"89547932"
150|175|200|200|200|200|"Wet"|"145282532"|"89547933"
0|0|0|150|175|200|"Moist"|"145282533"|"89547934"
150|175|200|200|200|200|"Wet"|"145282533"|"89547935"
51|84|122|200|200|200|"Wet"|"145282534"|"89547936"
0|0|0|51|84|122|"Moist"|"145282534"|"89547937"
51|84|122|200|200|200|"Wet"|"145282535"|"89547938"
0|0|0|51|84|122|"Moist"|"145282535"|"89547939"
0|0|0|200|200|200|"Moist"|"145282536"|"89547940"
0|0|0|150|175|200|"Moist"|"145282537"|"89547941"
150|175|200|200|200|200|"Wet"|"145282537"|"89547942"
0|0|0|150|175|200|"Moist"|"145282538"|"89547943"
150|175|200|200|200|200|"Wet"|"145282538"|"89547944"
0|0|0|150|175|200|"Moist"|"145282539"|"89547945"
150|175|200|200|200|200|"Wet"|"145282539"|"89547946"
0|0|0|150|175|200|"Moist"|"145282540"|"89547947"
150|175|200|200|200|200|"Wet"|"145282540"|"89547948"
0|0|0|200|200|200|"Moist"|"145282541"|"89547949"
0|0|0|150|175|200|"Moist"|"145282542"|"89547950"
150|175|200|200|200|200|"Wet"|"145282542"|"89547951"
150|175|200|200|200|200|"Wet"|"145282543"|"89547952"
0|0|0|150|175|200|"Moist"|"145282543"|"89547953"
0|0|0|200|200|200|"Moist"|"145282544"|"89547954"
150|175|200|200|200|200|"Wet"|"145282545"|"89547955"
0|0|0|150|175|200|"Moist"|"145282545"|"89547956"
150|175|200|200|200|200|"Wet"|"145282546"|"89547957"
0|0|0|150|175|200|"Moist"|"145282546"|"89547958"
0|0|0|200|200|200|"Moist"|"145282547"|"89547959"
0|0|0|45|49|60|"Moist"|"145282548"|"89547960"
45|49|60|200|200|200|"Wet"|"145282548"|"89547961"
0|0|0|45|49|60|"Moist"|"145282549"|"89547962"
45|49|60|200|200|200|"Wet"|"145282549"|"89547963"
0|0|0|60|100|150|"Moist"|"145282550"|"89547964"
60|100|150|200|200|200|"Wet"|"145282550"|"89547965"
0|0|0|60|100|150|"Moist"|"145282551"|"89547966"
60|100|150|200|200|200|"Wet"|"145282551"|"89547967"
0|0|0|60|100|150|"Moist"|"145282552"|"89547968"
60|100|150|200|200|200|"Wet"|"145282552"|"89547969"
0|0|0|60|100|150|"Moist"|"145282553"|"89547970"
60|100|150|200|200|200|"Wet"|"145282553"|"89547971"
0|0|0|60|100|150|"Moist"|"145282554"|"89547972"
60|100|150|200|200|200|"Wet"|"145282554"|"89547973"
0|0|0|60|100|150|"Moist"|"145282555"|"89547974"
60|100|150|200|200|200|"Wet"|"145282555"|"89547975"
0|0|0|45|49|60|"Moist"|"145282556"|"89547976"
45|49|60|200|200|200|"Wet"|"145282556"|"89547977"
0|0|0|45|49|60|"Moist"|"145282557"|"89547978"
45|49|60|200|200|200|"Wet"|"145282557"|"89547979"
0|0|0|45|49|60|"Moist"|"145282558"|"89547980"
45|49|60|200|200|200|"Wet"|"145282558"|"89547981"
0|0|0|45|49|60|"Moist"|"145282559"|"89547982"
45|49|60|200|200|200|"Wet"|"145282559"|"89547983"
0|0|0|200|200|200|"Moist"|"145282560"|"89547984"
0|0|0|200|200|200|"Moist"|"145282561"|"89547985"
0|0|0|200|200|200|"Moist"|"145282562"|"89547986"
0|0|0|200|200|200|"Moist"|"145282563"|"89547987"
0|0|0|200|200|200|"Moist"|"145282564"|"89547988"
0|0|0|200|200|200|"Moist"|"145282565"|"89547989"
0|0|0|200|200|200|"Moist"|"145282566"|"89547990"
0|0|0|200|200|200|"Moist"|"145282567"|"89547991"
0|0|0|200|200|200|"Moist"|"145282568"|"89547992"
0|0|0|200|200|200|"Moist"|"145282569"|"89547993"
0|0|0|200|200|200|"Moist"|"145282570"|"89547994"
0|0|0|200|200|200|"Moist"|"145282571"|"89547995"
0|0|0|43|43|100|"Moist"|"145282572"|"89547996"
43|43|100|200|200|200|"Wet"|"145282572"|"89547997"
0|0|0|43|43|100|"Moist"|"145282573"|"89547998"
43|43|100|200|200|200|"Wet"|"145282573"|"89547999"
0|0|0|43|43|100|"Moist"|"145282574"|"89548000"
43|43|100|200|200|200|"Wet"|"145282574"|"89548001"
0|0|0|43|43|100|"Moist"|"145282575"|"89548002"
43|43|100|200|200|200|"Wet"|"145282575"|"89548003"
0|0|0|43|43|100|"Moist"|"145282576"|"89548004"
43|43|100|200|200|200|"Wet"|"145282576"|"89548005"
0|0|0|43|43|100|"Moist"|"145282577"|"89548006"
43|43|100|200|200|200|"Wet"|"145282577"|"89548007"
0|0|0|43|43|100|"Moist"|"145282578"|"89548008"
43|43|100|200|200|200|"Wet"|"145282578"|"89548009"
0|0|0|43|43|100|"Moist"|"145282579"|"89548010"
43|43|100|200|200|200|"Wet"|"145282579"|"89548011"
0|0|0|43|43|100|"Moist"|"145282580"|"89548012"
43|43|100|200|200|200|"Wet"|"145282580"|"89548013"
0|0|0|43|43|100|"Moist"|"145282581"|"89548014"
43|43|100|200|200|200|"Wet"|"145282581"|"89548015"
0|0|0|43|43|100|"Moist"|"145282582"|"89548016"
43|43|100|200|200|200|"Wet"|"145282582"|"89548017"
0|0|0|43|43|100|"Moist"|"145282583"|"89548018"
43|43|100|200|200|200|"Wet"|"145282583"|"89548019"
0|0|0|200|200|200|"Moist"|"145282584"|"89548020"
0|0|0|200|200|200|"Moist"|"145282585"|"89548021"
0|0|0|200|200|200|"Moist"|"145282586"|"89548022"
0|0|0|200|200|200|"Moist"|"145282587"|"89548023"
0|0|0|200|200|200|"Moist"|"145282588"|"89548024"
0|0|0|200|200|200|"Moist"|"145282589"|"89548025"
0|0|0|200|200|200|"Moist"|"145282590"|"89548026"
0|0|0|200|200|200|"Moist"|"145282591"|"89548027"
0|0|0|200|200|200|"Moist"|"145282592"|"89548028"
0|0|0|200|200|200|"Moist"|"145282593"|"89548029"
0|0|0|200|200|200|"Moist"|"145282594"|"89548030"
0|0|0|200|200|200|"Moist"|"145282595"|"89548031"
0|0|0|200|200|200|"Moist"|"145282596"|"89548032"
0|0|0|200|200|200|"Moist"|"145282597"|"89548033"
0|0|0|200|200|200|"Moist"|"145282598"|"89548034"
0|0|0|200|200|200|"Moist"|"145282599"|"89548035"
0|0|0|200|200|200|"Moist"|"145282600"|"89548036"
0|0|0|200|200|200|"Moist"|"145282601"|"89548037"
0|0|0|200|200|200|"Moist"|"145282602"|"89548038"
0|0|0|200|200|200|"Moist"|"145282603"|"89548039"
0|0|0|200|200|200|"Moist"|"145282604"|"89548040"
0|0|0|200|200|200|"Moist"|"145282605"|"89548041"
0|0|0|200|200|200|"Moist"|"145282606"|"89548042"
0|0|0|200|200|200|"Moist"|"145282607"|"89548043"
0|0|0|200|200|200|"Moist"|"145282608"|"89548044"
0|0|0|200|200|200|"Moist"|"145282609"|"89548045"
0|0|0|200|200|200|"Moist"|"145282610"|"89548046"
0|0|0|200|200|200|"Moist"|"145282611"|"89548047"
0|0|0|200|200|200|"Moist"|"145282612"|"89548048"
0|0|0|200|200|200|"Moist"|"145282613"|"89548049"
0|0|0|200|200|200|"Moist"|"145282614"|"89548050"
0|0|0|200|200|200|"Moist"|"145282615"|"89548051"
0|0|0|200|200|200|"Moist"|"145282616"|"89548052"
0|0|0|200|200|200|"Moist"|"145282617"|"89548053"
0|0|0|200|200|200|"Moist"|"145282618"|"89548054"
0|0|0|200|200|200|"Moist"|"145282619"|"89548055"
0|0|0|43|43|100|"Moist"|"145282620"|"89548056"
43|43|100|200|200|200|"Wet"|"145282620"|"89548057"
0|0|0|43|43|100|"Moist"|"145282621"|"89548058"
43|43|100|200|200|200|"Wet"|"145282621"|"89548059"
0|0|0|43|43|100|"Moist"|"145282622"|"89548060"
43|43|100|200|200|200|"Wet"|"145282622"|"89548061"
0|0|0|43|43|100|"Moist"|"145282623"|"89548062"
43|43|100|200|200|200|"Wet"|"145282623"|"89548063"
0|0|0|43|43|100|"Moist"|"145282624"|"89548064"
43|43|100|200|200|200|"Wet"|"145282624"|"89548065"
0|0|0|43|43|100|"Moist"|"145282625"|"89548066"
43|43|100|200|200|200|"Wet"|"145282625"|"89548067"
0|0|0|43|43|100|"Moist"|"145282626"|"89548068"
43|43|100|200|200|200|"Wet"|"145282626"|"89548069"
0|0|0|43|43|100|"Moist"|"145282627"|"89548070"
43|43|100|200|200|200|"Wet"|"145282627"|"89548071"
0|0|0|43|43|100|"Moist"|"145282628"|"89548072"
43|43|100|200|200|200|"Wet"|"145282628"|"89548073"
0|0|0|43|43|100|"Moist"|"145282629"|"89548074"
43|43|100|200|200|200|"Wet"|"145282629"|"89548075"
0|0|0|43|43|100|"Moist"|"145282630"|"89548076"
43|43|100|200|200|200|"Wet"|"145282630"|"89548077"
0|0|0|43|43|100|"Moist"|"145282631"|"89548078"
43|43|100|200|200|200|"Wet"|"145282631"|"89548079"
0|0|0|30|76|100|"Moist"|"145282632"|"89548080"
30|76|100|200|200|200|"Wet"|"145282632"|"89548081"
0|15|30|200|200|200|"Wet"|"145282633"|"89548082"
0|0|0|0|15|30||"145282633"|"89548083"
0|0|0|0|15|30||"145282634"|"89548084"
0|15|30|200|200|200|"Wet"|"145282634"|"89548085"
0|15|30|200|200|200|"Wet"|"145282635"|"89548086"
0|0|0|0|15|30||"145282635"|"89548087"
0|0|0|30|76|100|"Moist"|"145282636"|"89548088"
30|76|100|200|200|200|"Wet"|"145282636"|"89548089"
0|0|0|30|76|100|"Moist"|"145282637"|"89548090"
30|76|100|200|200|200|"Wet"|"145282637"|"89548091"
0|0|0|0|15|30||"145282638"|"89548092"
0|15|30|200|200|200|"Wet"|"145282638"|"89548093"
0|0|0|0|15|30||"145282639"|"89548094"
0|15|30|200|200|200|"Wet"|"145282639"|"89548095"
0|0|0|30|76|100|"Moist"|"145282640"|"89548096"
30|76|100|200|200|200|"Wet"|"145282640"|"89548097"
0|15|30|200|200|200|"Wet"|"145282641"|"89548098"
0|0|0|0|15|30||"145282641"|"89548099"
0|0|0|0|15|30||"145282642"|"89548100"
0|15|30|200|200|200|"Wet"|"145282642"|"89548101"
0|0|0|30|76|100|"Moist"|"145282643"|"89548102"
30|76|100|200|200|200|"Wet"|"145282643"|"89548103"
0|0|0|200|200|200|"Moist"|"145282644"|"89548104"
0|0|0|200|200|200|"Moist"|"145282645"|"89548105"
0|0|0|200|200|200|"Moist"|"145282646"|"89548106"
0|0|0|200|200|200|"Moist"|"145282647"|"89548107"
0|0|0|200|200|200|"Moist"|"145282648"|"89548108"
0|0|0|200|200|200|"Moist"|"145282649"|"89548109"
0|0|0|200|200|200|"Moist"|"145282650"|"89548110"
0|0|0|200|200|200|"Moist"|"145282651"|"89548111"
0|0|0|200|200|200|"Moist"|"145282652"|"89548112"
0|0|0|200|200|200|"Moist"|"145282653"|"89548113"
0|0|0|200|200|200|"Moist"|"145282654"|"89548114"
0|0|0|200|200|200|"Moist"|"145282655"|"89548115"
0|0|0|200|200|200|"Moist"|"145282656"|"89548116"
0|0|0|200|200|200|"Moist"|"145282657"|"89548117"
