329|"325475"|"2589089"|"18922869"
329|"325476"|"2589089"|"18922870"
415|"325468"|"2589090"|"18922880"
415|"325469"|"2589090"|"18922881"
415|"325470"|"2589090"|"18922882"
76|"325471"|"2589090"|"18922883"
415|"325472"|"2589090"|"18922884"
415|"325473"|"2589090"|"18922885"
415|"325474"|"2589090"|"18922886"
415|"325475"|"2589090"|"18922887"
415|"325476"|"2589090"|"18922888"
61|"325468"|"2589095"|"18922898"
61|"325469"|"2589095"|"18922899"
61|"325470"|"2589095"|"18922900"
61|"325472"|"2589095"|"18922901"
61|"325473"|"2589095"|"18922902"
61|"325474"|"2589095"|"18922903"
61|"325475"|"2589095"|"18922904"
61|"325476"|"2589095"|"18922905"
404|"325468"|"2589099"|"18922906"
404|"325469"|"2589099"|"18922907"
404|"325470"|"2589099"|"18922908"
404|"325472"|"2589099"|"18922909"
404|"325473"|"2589099"|"18922910"
404|"325474"|"2589099"|"18922911"
404|"325475"|"2589099"|"18922912"
404|"325476"|"2589099"|"18922913"
25|"325468"|"2589103"|"18922922"
25|"325469"|"2589103"|"18922923"
25|"325470"|"2589103"|"18922924"
25|"325472"|"2589103"|"18922925"
25|"325473"|"2589103"|"18922926"
25|"325474"|"2589103"|"18922927"
25|"325475"|"2589103"|"18922928"
25|"325476"|"2589103"|"18922929"
26|"325468"|"2589108"|"18922946"
26|"325469"|"2589108"|"18922947"
26|"325470"|"2589108"|"18922948"
26|"325472"|"2589108"|"18922949"
26|"325473"|"2589108"|"18922950"
26|"325474"|"2589108"|"18922951"
26|"325475"|"2589108"|"18922952"
26|"325476"|"2589108"|"18922953"
5|"325468"|"2589114"|"18922500"
5|"325469"|"2589114"|"18922501"
5|"325470"|"2589114"|"18922502"
5|"325472"|"2589114"|"18922503"
5|"325473"|"2589114"|"18922504"
5|"325474"|"2589114"|"18922505"
5|"325475"|"2589114"|"18922506"
5|"325476"|"2589114"|"18922507"
7|"325468"|"2589115"|"18922839"
7|"325469"|"2589115"|"18922840"
7|"325470"|"2589115"|"18922841"
7|"325472"|"2589115"|"18922842"
7|"325473"|"2589115"|"18922843"
7|"325474"|"2589115"|"18922844"
7|"325475"|"2589115"|"18922845"
7|"325476"|"2589115"|"18922846"
142|"325468"|"2589178"|"18922822"
142|"325469"|"2589178"|"18922823"
142|"325470"|"2589178"|"18922824"
142|"325472"|"2589178"|"18922825"
142|"325473"|"2589178"|"18922826"
142|"325474"|"2589178"|"18922827"
142|"325475"|"2589178"|"18922828"
142|"325476"|"2589178"|"18922829"
25|"325468"|"2589179"|"18922083"
25|"325469"|"2589179"|"18922084"
25|"325470"|"2589179"|"18922085"
25|"325472"|"2589179"|"18922086"
25|"325473"|"2589179"|"18922087"
25|"325474"|"2589179"|"18922088"
25|"325475"|"2589179"|"18922089"
25|"325476"|"2589179"|"18922090"
11|"325468"|"2589180"|"18922075"
11|"325469"|"2589180"|"18922076"
11|"325470"|"2589180"|"18922077"
11|"325472"|"2589180"|"18922078"
11|"325473"|"2589180"|"18922079"
11|"325474"|"2589180"|"18922080"
11|"325475"|"2589180"|"18922081"
11|"325476"|"2589180"|"18922082"
99|"325468"|"2589181"|"18921963"
99|"325469"|"2589181"|"18921964"
99|"325470"|"2589181"|"18921965"
99|"325472"|"2589181"|"18921966"
99|"325473"|"2589181"|"18921967"
99|"325474"|"2589181"|"18921968"
99|"325475"|"2589181"|"18921969"
99|"325476"|"2589181"|"18921970"
53|"325468"|"2589182"|"18922027"
53|"325469"|"2589182"|"18922028"
53|"325470"|"2589182"|"18922029"
53|"325472"|"2589182"|"18922030"
53|"325473"|"2589182"|"18922031"
53|"325474"|"2589182"|"18922032"
53|"325475"|"2589182"|"18922033"
53|"325476"|"2589182"|"18922034"
64|"325468"|"2589183"|"18922035"
64|"325469"|"2589183"|"18922036"
64|"325470"|"2589183"|"18922037"
64|"325472"|"2589183"|"18922038"
64|"325473"|"2589183"|"18922039"
64|"325474"|"2589183"|"18922040"
64|"325475"|"2589183"|"18922041"
64|"325476"|"2589183"|"18922042"
69|"325468"|"2589184"|"18922830"
69|"325469"|"2589184"|"18922831"
69|"325470"|"2589184"|"18922832"
4|"325471"|"2589184"|"18922833"
69|"325472"|"2589184"|"18922834"
69|"325473"|"2589184"|"18922835"
69|"325474"|"2589184"|"18922836"
69|"325475"|"2589184"|"18922837"
69|"325476"|"2589184"|"18922838"
50|"325468"|"2589185"|"18922847"
50|"325469"|"2589185"|"18922848"
50|"325470"|"2589185"|"18922849"
50|"325472"|"2589185"|"18922850"
50|"325473"|"2589185"|"18922851"
50|"325474"|"2589185"|"18922852"
50|"325475"|"2589185"|"18922853"
50|"325476"|"2589185"|"18922854"
306|"325468"|"2589186"|"18922396"
306|"325469"|"2589186"|"18922397"
306|"325470"|"2589186"|"18922398"
306|"325472"|"2589186"|"18922399"
306|"325473"|"2589186"|"18922400"
306|"325474"|"2589186"|"18922401"
306|"325475"|"2589186"|"18922402"
306|"325476"|"2589186"|"18922403"
32|"325468"|"2589187"|"18922611"
32|"325469"|"2589187"|"18922612"
32|"325470"|"2589187"|"18922613"
32|"325472"|"2589187"|"18922614"
32|"325473"|"2589187"|"18922615"
32|"325474"|"2589187"|"18922616"
32|"325475"|"2589187"|"18922617"
32|"325476"|"2589187"|"18922618"
7|"325468"|"2589188"|"18922938"
7|"325469"|"2589188"|"18922939"
7|"325470"|"2589188"|"18922940"
7|"325472"|"2589188"|"18922941"
7|"325473"|"2589188"|"18922942"
7|"325474"|"2589188"|"18922943"
7|"325475"|"2589188"|"18922944"
7|"325476"|"2589188"|"18922945"
24|"325468"|"2589189"|"18922643"
24|"325469"|"2589189"|"18922644"
24|"325470"|"2589189"|"18922645"
24|"325472"|"2589189"|"18922646"
24|"325473"|"2589189"|"18922647"
24|"325474"|"2589189"|"18922648"
24|"325475"|"2589189"|"18922649"
24|"325476"|"2589189"|"18922650"
796|"325468"|"2589190"|"18922067"
796|"325469"|"2589190"|"18922068"
796|"325470"|"2589190"|"18922069"
796|"325472"|"2589190"|"18922070"
796|"325473"|"2589190"|"18922071"
796|"325474"|"2589190"|"18922072"
796|"325475"|"2589190"|"18922073"
796|"325476"|"2589190"|"18922074"
1102|"325468"|"2589191"|"18922059"
1102|"325469"|"2589191"|"18922060"
1102|"325470"|"2589191"|"18922061"
1102|"325472"|"2589191"|"18922062"
1102|"325473"|"2589191"|"18922063"
1102|"325474"|"2589191"|"18922064"
1102|"325475"|"2589191"|"18922065"
1102|"325476"|"2589191"|"18922066"
260|"325468"|"2589192"|"18922051"
260|"325469"|"2589192"|"18922052"
260|"325470"|"2589192"|"18922053"
260|"325472"|"2589192"|"18922054"
260|"325473"|"2589192"|"18922055"
260|"325474"|"2589192"|"18922056"
260|"325475"|"2589192"|"18922057"
260|"325476"|"2589192"|"18922058"
4|"325468"|"2589193"|"18922043"
4|"325469"|"2589193"|"18922044"
4|"325470"|"2589193"|"18922045"
4|"325472"|"2589193"|"18922046"
4|"325473"|"2589193"|"18922047"
4|"325474"|"2589193"|"18922048"
4|"325475"|"2589193"|"18922049"
4|"325476"|"2589193"|"18922050"
4|"325468"|"2589194"|"18922651"
4|"325469"|"2589194"|"18922652"
4|"325470"|"2589194"|"18922653"
4|"325472"|"2589194"|"18922654"
4|"325473"|"2589194"|"18922655"
4|"325474"|"2589194"|"18922656"
4|"325475"|"2589194"|"18922657"
4|"325476"|"2589194"|"18922658"
2|"325468"|"2589196"|"18922140"
2|"325469"|"2589196"|"18922141"
2|"325470"|"2589196"|"18922142"
2|"325472"|"2589196"|"18922143"
2|"325473"|"2589196"|"18922144"
2|"325474"|"2589196"|"18922145"
2|"325475"|"2589196"|"18922146"
2|"325476"|"2589196"|"18922147"
38|"325468"|"2589197"|"18922131"
38|"325469"|"2589197"|"18922132"
38|"325470"|"2589197"|"18922133"
4|"325471"|"2589197"|"18922134"
38|"325472"|"2589197"|"18922135"
38|"325473"|"2589197"|"18922136"
38|"325474"|"2589197"|"18922137"
38|"325475"|"2589197"|"18922138"
38|"325476"|"2589197"|"18922139"
8|"325468"|"2589198"|"18922123"
8|"325469"|"2589198"|"18922124"
8|"325470"|"2589198"|"18922125"
8|"325472"|"2589198"|"18922128"
8|"325473"|"2589198"|"18922129"
8|"325474"|"2589198"|"18922130"
8|"325475"|"2589198"|"18922126"
8|"325476"|"2589198"|"18922127"
371|"325468"|"2589199"|"18922790"
371|"325469"|"2589199"|"18922791"
371|"325470"|"2589199"|"18922792"
371|"325472"|"2589199"|"18922795"
371|"325473"|"2589199"|"18922796"
371|"325474"|"2589199"|"18922797"
371|"325475"|"2589199"|"18922793"
371|"325476"|"2589199"|"18922794"
86|"325468"|"2589200"|"18922930"
86|"325469"|"2589200"|"18922931"
86|"325470"|"2589200"|"18922936"
86|"325472"|"2589200"|"18922937"
86|"325473"|"2589200"|"18922934"
86|"325474"|"2589200"|"18922935"
86|"325475"|"2589200"|"18922932"
86|"325476"|"2589200"|"18922933"
5|"325468"|"2589201"|"18921971"
5|"325469"|"2589201"|"18921972"
5|"325470"|"2589201"|"18921973"
5|"325472"|"2589201"|"18921974"
5|"325473"|"2589201"|"18921975"
5|"325474"|"2589201"|"18921976"
5|"325475"|"2589201"|"18921977"
5|"325476"|"2589201"|"18921978"
98|"325468"|"2589202"|"18922460"
98|"325469"|"2589202"|"18922461"
98|"325470"|"2589202"|"18922462"
98|"325472"|"2589202"|"18922463"
98|"325473"|"2589202"|"18922464"
98|"325474"|"2589202"|"18922465"
98|"325475"|"2589202"|"18922466"
98|"325476"|"2589202"|"18922467"
33|"325468"|"2589203"|"18922452"
33|"325469"|"2589203"|"18922453"
33|"325470"|"2589203"|"18922454"
33|"325472"|"2589203"|"18922457"
33|"325473"|"2589203"|"18922458"
33|"325474"|"2589203"|"18922459"
33|"325475"|"2589203"|"18922455"
33|"325476"|"2589203"|"18922456"
1|"325468"|"2589204"|"18922855"
1|"325469"|"2589204"|"18922856"
1|"325470"|"2589204"|"18922857"
1|"325472"|"2589204"|"18922858"
1|"325473"|"2589204"|"18922859"
1|"325474"|"2589204"|"18922860"
1|"325475"|"2589204"|"18922861"
1|"325476"|"2589204"|"18922862"
12|"325468"|"2589205"|"18921955"
12|"325469"|"2589205"|"18921956"
12|"325470"|"2589205"|"18921957"
12|"325472"|"2589205"|"18921958"
12|"325473"|"2589205"|"18921959"
12|"325474"|"2589205"|"18921960"
12|"325475"|"2589205"|"18921961"
12|"325476"|"2589205"|"18921962"
5928|"325468"|"2589206"|"18922307"
5928|"325469"|"2589206"|"18922308"
5928|"325470"|"2589206"|"18922309"
5928|"325472"|"2589206"|"18922310"
5928|"325473"|"2589206"|"18922311"
5928|"325474"|"2589206"|"18922312"
5928|"325475"|"2589206"|"18922313"
5928|"325476"|"2589206"|"18922314"
2990|"325468"|"2589207"|"18922315"
2990|"325469"|"2589207"|"18922316"
2990|"325470"|"2589207"|"18922317"
2990|"325472"|"2589207"|"18922318"
2990|"325473"|"2589207"|"18922319"
2990|"325474"|"2589207"|"18922320"
2990|"325475"|"2589207"|"18922321"
2990|"325476"|"2589207"|"18922322"
4555|"325468"|"2589208"|"18922323"
4555|"325469"|"2589208"|"18922324"
4555|"325470"|"2589208"|"18922325"
4555|"325472"|"2589208"|"18922326"
4555|"325473"|"2589208"|"18922327"
4555|"325474"|"2589208"|"18922328"
4555|"325475"|"2589208"|"18922329"
4555|"325476"|"2589208"|"18922330"
3655|"325468"|"2589209"|"18922331"
3655|"325469"|"2589209"|"18922332"
3655|"325470"|"2589209"|"18922333"
3655|"325472"|"2589209"|"18922334"
3655|"325473"|"2589209"|"18922335"
3655|"325474"|"2589209"|"18922336"
3655|"325475"|"2589209"|"18922337"
3655|"325476"|"2589209"|"18922338"
388|"325468"|"2589210"|"18922339"
388|"325469"|"2589210"|"18922340"
388|"325470"|"2589210"|"18922341"
388|"325472"|"2589210"|"18922342"
388|"325473"|"2589210"|"18922343"
388|"325474"|"2589210"|"18922344"
388|"325475"|"2589210"|"18922345"
388|"325476"|"2589210"|"18922346"
458|"325468"|"2589211"|"18922347"
458|"325469"|"2589211"|"18922348"
458|"325470"|"2589211"|"18922349"
458|"325472"|"2589211"|"18922352"
458|"325473"|"2589211"|"18922353"
458|"325474"|"2589211"|"18922354"
458|"325475"|"2589211"|"18922350"
458|"325476"|"2589211"|"18922351"
278|"325468"|"2589212"|"18922355"
278|"325469"|"2589212"|"18922356"
278|"325470"|"2589212"|"18922357"
278|"325472"|"2589212"|"18922358"
278|"325473"|"2589212"|"18922359"
278|"325474"|"2589212"|"18922360"
278|"325475"|"2589212"|"18922361"
278|"325476"|"2589212"|"18922362"
427|"325468"|"2589213"|"18922914"
427|"325469"|"2589213"|"18922915"
427|"325470"|"2589213"|"18922916"
427|"325472"|"2589213"|"18922917"
427|"325473"|"2589213"|"18922918"
427|"325474"|"2589213"|"18922919"
427|"325475"|"2589213"|"18922920"
427|"325476"|"2589213"|"18922921"
2027|"325468"|"2589214"|"18922683"
2027|"325469"|"2589214"|"18922684"
2027|"325470"|"2589214"|"18922685"
10|"325471"|"2589214"|"18922686"
2027|"325472"|"2589214"|"18922687"
2027|"325473"|"2589214"|"18922688"
2027|"325474"|"2589214"|"18922689"
2027|"325475"|"2589214"|"18922690"
2027|"325476"|"2589214"|"18922691"
27|"325468"|"2589215"|"18922889"
27|"325469"|"2589215"|"18922890"
27|"325470"|"2589215"|"18922891"
13|"325471"|"2589215"|"18922892"
27|"325472"|"2589215"|"18922893"
27|"325473"|"2589215"|"18922894"
27|"325474"|"2589215"|"18922895"
27|"325475"|"2589215"|"18922896"
27|"325476"|"2589215"|"18922897"
33|"325468"|"2602830"|"18922750"
33|"325469"|"2602830"|"18922751"
33|"325470"|"2602830"|"18922752"
33|"325472"|"2602830"|"18922753"
33|"325473"|"2602830"|"18922754"
33|"325474"|"2602830"|"18922755"
33|"325475"|"2602830"|"18922756"
33|"325476"|"2602830"|"18922757"
113|"325468"|"2777708"|"18922962"
113|"325469"|"2777708"|"18922963"
113|"325470"|"2777708"|"18922964"
113|"325472"|"2777708"|"18922965"
113|"325473"|"2777708"|"18922966"
113|"325474"|"2777708"|"18922967"
113|"325475"|"2777708"|"18922968"
113|"325476"|"2777708"|"18922969"
